Date,VKOSPI,KOSPI200,Open_interest,For_KOSPI_Netbuying_Amount,For_Future_Netbuying_Quantity,For_Call_Netbuying_Quantity,For_Put_Netbuying_Quantity,Indiv_Future_Netbuying_Quantity,Indiv_Call_Netbuying_Quantity,Indiv_Put_Netbuying_Quantity,PCRatio,Day_till_expiration,Day_of_a_week
2015-12-18,14.16,244.17,839534,-1.43E+11,3339,3287,7945,-2111,-5963,-5050,0.96,16,Fri
2015-12-21,15.24,243,866067,-1.14E+11,-2010,-2083,29981,2811,2030,-25430,1.16,15,Mon
2015-12-22,14.63,243.76,939957,-6639299518,1184,1592,5606,-2018,2931,-6026,0.84,14,Tue
2015-12-23,13.33,245.48,961819,-6296174728,9336,5175,6897,-1042,-2506,1170,1.03,13,Wed
2015-12-24,13.37,246.53,963044,-3620001683,4465,2794,6321,-179,9664,-8772,0.93,12,Thu
2015-12-28,14.54,245.33,989392,-30431056967,-1788,-498,7858,565,10242,-11994,1.02,11,Mon
2015-12-29,13.9,241.79,1029903,-92794340759,692,-1371,13291,-2253,-8731,-1410,0.97,10,Tue
2015-12-30,14.18,241.22,1038144,-38248861510,-3513,1251,9491,-47,-144,-6936,1.02,9,Wed
2016-01-04,16.25,240.38,1072257,-1.57E+11,-5986,10442,919,308,29196,-197,0.89,8,Mon
2016-01-05,15.92,234.63,1163420,-1.9E+11,-2570,11248,5502,1463,-11498,6467,1.09,7,Tue
2016-01-06,16.63,236.13,1192449,1.63E+11,-5431,-3103,8361,731,16545,-9137,1.44,6,Wed
2016-01-07,19.02,234.6,1263961,-2.69E+11,-6681,4319,-8608,2316,17606,-1147,1.24,5,Thu
2016-01-08,17.82,231.93,1309510,-1.49E+11,-5957,6533,6400,1073,-9514,6952,1.14,4,Fri
2016-01-11,20.06,233.68,1349065,-1.14E+11,-1389,2814,6873,-195,21293,3461,1.07,3,Mon
2016-01-12,20.48,230.83,1412473,-2.2E+11,-429,-346,6108,129,9105,14140,1.08,2,Tue
2016-01-13,18.05,230.55,1471805,-49857634853,1858,5623,8246,-728,-16758,21859,1.1,1,Wed
2016-01-14,19.06,233.52,1519160,-3.72E+11,-7096,8266,13331,2456,37796,-16503,0.97,0,Thu
2016-01-15,20.7,231.38,565283,-2.18E+11,-3462,3986,28275,265,4669,-31992,1.17,16,Fri
2016-01-18,21.22,228.78,737070,-3.5E+11,1537,5675,7871,-1445,-7658,-9025,0.96,15,Mon
2016-01-19,20.01,228.59,810187,-2.8E+11,-3534,-1444,10475,761,4197,-9476,0.91,14,Tue
2016-01-20,24.04,230.08,856161,-2.28E+11,-8503,4888,3982,2483,8838,-6674,0.81,13,Wed
2016-01-21,24.15,224.54,934381,-2.97E+11,4200,5069,-986,-2972,-10847,2969,0.92,12,Thu
2016-01-22,20.23,223.81,964939,-1.56E+11,2286,7096,10754,-1082,-6587,-3533,0.83,11,Fri
2016-01-25,19.11,228.79,1011202,-82735883552,-637,-2525,2075,58,2118,4371,1.19,10,Mon
2016-01-26,20.41,230.21,1052737,-1.89E+11,-1002,1203,6676,1293,16793,-15072,0.81,9,Tue
2016-01-27,19.19,227.19,1115722,33016273176,1743,2734,5407,-1653,-2972,2944,1.1,8,Wed
2016-01-28,18.77,230.96,1145937,-15826305856,1913,6450,14069,-644,-1419,-9327,0.85,7,Thu
2016-01-29,17.93,231.51,1186522,1.76E+11,2750,-4290,25186,-2484,4844,-12995,1.18,6,Fri
2016-02-01,17.41,232.1,1232192,1.86E+11,0,2472,11405,436,515,11371,1.18,5,Mon
2016-02-02,17.38,233.67,1268983,-30019756829,-1854,9001,2390,1964,21836,3932,0.88,4,Tue
2016-02-03,18.43,231.1,1298374,-1.91E+11,-3422,-2364,4011,1650,23929,-6232,0.97,3,Wed
2016-02-04,16.74,228.97,1333612,1.5E+11,9380,3730,846,-3479,-28722,28702,0.92,2,Thu
2016-02-05,18.15,232.91,1363800,402726308,2514,4284,18557,-1022,-13278,-13673,1.02,1,Fri
2016-02-11,22.55,233.3,1401408,-1.68E+11,-7729,7211,3426,4416,64108,-15157,1.13,0,Thu
2016-02-12,23.47,226.7,561547,-2.98E+11,1002,4516,10674,-819,-6179,-9301,0.94,18,Fri
2016-02-15,21.1,224.98,721743,-1.24E+11,2749,7713,7812,-1045,-1131,-4056,1.04,17,Mon
2016-02-16,19.08,228.4,783483,85817538990,6218,9864,22775,-2244,-6716,-13224,1.03,16,Tue
2016-02-17,18.55,231.52,865786,-19610832265,5139,5482,7272,-2366,-1245,-7783,1.16,15,Wed
2016-02-18,17.33,231.94,929014,86363208250,4541,5786,28905,-916,2956,-30834,1.24,14,Thu
2016-02-19,17.12,234.74,984137,1.72E+11,-407,2933,17114,1690,-3721,-13269,1.31,13,Fri
2016-02-22,16.9,235.27,1020782,35495980623,1967,-316,9264,-762,8440,-11807,1.36,12,Mon
2016-02-23,16.61,234.95,1039455,-4845364514,2058,1725,8113,-1153,53,-3769,1.23,11,Tue
2016-02-24,17.13,235.03,1067325,-16647976309,1787,478,16041,1215,1060,-9837,1.16,10,Wed
2016-02-25,16.95,234.91,1116516,20306053116,2970,-2746,4696,-350,3487,2204,1.11,9,Thu
2016-02-26,16.82,235.37,1133265,2.43E+11,1633,-1960,2390,412,7851,-3451,1.02,8,Fri
2016-02-29,17.56,235.22,1174346,1.73E+11,2204,2485,13337,-1336,11143,-9614,1.42,7,Mon
2016-03-02,15.31,234.63,1256854,3.78E+11,3288,6769,-669,-362,-8464,29648,1.72,6,Wed
2016-03-03,14.33,238.63,1267331,4.97E+11,-126,-3098,10833,986,8052,5228,1.41,5,Thu
2016-03-04,14.11,240.09,1309109,1.62E+11,3743,1078,15506,-1631,2715,-2071,1.56,4,Fri
2016-03-07,13.96,239.74,1357406,2.02E+11,3405,-6189,6245,-1745,10530,2026,1.33,3,Mon
2016-03-08,14.08,240.21,1373557,-95690948008,-3830,4091,6573,2864,19671,-8798,1.2,2,Tue
2016-03-09,14.24,238.44,1444833,-18291045296,3070,6378,15096,-192,-2102,-2120,1.09,1,Wed
2016-03-10,13.63,239.13,1507289,6.51E+11,7882,-9137,14993,-4471,-7644,12635,1.04,0,Thu
2016-03-11,13.52,241.43,552753,1.48E+11,-1821,4212,18930,1865,-1113,-17977,1.19,19,Fri
2016-03-14,13.9,241.97,660144,82924139944,-2861,1210,11242,135,5463,-11971,1.06,18,Mon
2016-03-15,13.97,242.15,740937,62495993928,3626,-677,10232,-2467,-2369,-8682,1.1,17,Tue
2016-03-16,14.13,241.83,784165,98355227854,762,-92,3492,623,1380,-7183,0.87,16,Wed
2016-03-17,13.26,242.35,837742,7.35E+11,1877,18577,12816,308,-6813,-13663,0.96,15,Thu
2016-03-18,12.94,244.09,923209,2.77E+11,-42,-3150,18929,-739,4926,-13906,1,14,Fri
2016-03-21,13.51,244.63,968103,1.34E+11,-395,856,18015,-1518,4226,-16458,1.1,13,Mon
2016-03-22,12.68,244.28,1012013,1.36E+11,650,-2150,15630,-265,-3679,-767,1.13,12,Tue
2016-03-23,12.71,245.41,1055530,11751986387,278,-1458,21210,643,4065,-14639,1.14,11,Wed
2016-03-24,12.64,245.23,1097300,48024837768,1861,2633,10030,-306,5956,-4414,1,10,Thu
2016-03-25,12.28,244.08,1126131,-40174145473,-1067,-621,-1310,1407,9445,2879,0.92,9,Fri
2016-03-28,12.78,243.79,1139355,-11175413998,1878,124,5768,-1114,-181,-3940,1.07,8,Mon
2016-03-29,12.3,243.95,1145492,1.48E+11,1041,3618,-1011,-649,-7044,6477,0.86,7,Tue
2016-03-30,11.9,245.53,1177271,36909500040,1231,6938,7384,463,-1324,-164,1.14,6,Wed
2016-03-31,12.33,246.54,1210781,-2.11E+11,-2320,-757,7025,1809,8633,-15431,1.15,5,Thu
2016-04-01,13.56,245.86,1244218,-2.11E+11,-3289,5920,17308,2616,34067,-10880,0.96,4,Fri
2016-04-04,13.25,242.36,1311375,58238191264,768,7569,10446,-106,2505,4888,0.98,3,Mon
2016-04-05,13.83,243.05,1358783,-1.93E+11,-2531,531,1582,1237,8885,-1663,1.04,2,Tue
2016-04-06,13.31,240.58,1392330,1.17E+11,379,2701,4762,-932,-5046,11751,1.02,1,Wed
2016-04-07,13.06,241.99,1426234,2.26E+11,-5499,4387,5125,2318,4731,4831,1.17,0,Thu
2016-04-08,13.07,242.29,1462075,1.65E+11,-2091,196,18435,-1274,1192,-4390,1,26,Fri
2016-04-11,13.35,241.77,1491434,-16653214137,1120,-1528,7044,-2585,1998,9221,1.14,25,Mon
2016-04-12,12.51,242.06,1520106,1.13E+11,4212,6909,8083,-2008,-8466,12450,1.04,24,Tue
2016-04-14,12.48,243.71,1556909,5.51E+11,5724,-4487,38669,-2451,-12301,18178,1,23,Thu
2016-04-15,12.11,248.89,653168,97875947789,206,920,39041,2225,9233,-41139,1.22,22,Fri
2016-04-18,12.93,248.53,777618,2E+11,-255,5527,24423,-924,-3693,-15998,1.16,21,Mon
2016-04-19,12.42,248,862443,29036996538,-1222,3274,8903,31,6246,-6537,0.85,20,Tue
2016-04-20,12.73,247.88,924329,1.12E+11,2891,2485,16102,-1009,5247,-11256,1,19,Wed
2016-04-21,12.19,247.26,984678,1.61E+11,765,8735,9926,481,-6834,-2025,1.04,18,Thu
2016-04-22,12.33,249.39,1047196,1.55E+11,-1086,2720,11011,135,8288,-7165,1,17,Fri
2016-04-25,12.83,248.32,1084854,2.08E+11,-1535,2159,11765,1386,3031,-7712,0.92,16,Mon
2016-04-26,12.49,248.13,1122696,1.29E+11,349,-1701,18044,259,3262,-12720,1,15,Tue
2016-04-27,12.74,248.92,1169272,1.82E+11,2305,-1539,7313,-918,357,-122,0.86,14,Wed
2016-04-28,12.74,248.69,1197688,-2.02E+11,-5684,3587,9178,2302,12265,-18909,1.1,13,Thu
2016-04-29,12.42,246.27,1253983,63837770827,-6073,647,10979,2410,13277,-4621,0.84,12,Fri
2016-05-02,12.78,245.2,1295291,-32896014508,-3471,2627,14991,1560,15444,-5748,0.83,11,Mon
2016-05-03,12.51,243.47,1325889,87012559140,-1378,-21,6104,462,-2711,10146,1.08,10,Tue
2016-05-04,12.82,244.29,1362057,1.72E+11,-6481,8226,4092,2310,-1317,387,0.98,9,Wed
2016-05-09,13.14,243.31,1396644,-97899230466,-3643,-1935,3679,2384,17333,1057,0.95,8,Mon
2016-05-10,12.61,242.23,1442989,36722492121,1954,1867,11017,-2140,-3642,7029,1.02,7,Tue
2016-05-11,12.79,243.68,1482170,69878044051,-3831,-378,10527,1108,9726,-4648,0.97,6,Wed
2016-05-12,12.05,243.07,1530152,24512088403,745,6977,21307,-859,13594,2284,1.01,5,Thu
2016-05-13,11.93,242.34,671334,-1.43E+11,-3430,15393,61137,1560,4809,-50020,1.23,4,Fri
2016-05-16,11.84,240.6,854197,17040398488,3493,12719,24131,-1454,-12495,-20730,1.15,3,Mon
2016-05-17,11.7,240.82,924852,-53377358328,-2436,3216,13784,1090,2032,-7063,1.04,2,Tue
2016-05-18,11.99,241.03,979198,36491087898,-3043,4378,22608,-176,9231,-22840,0.96,1,Wed
2016-05-19,12.08,239.82,1049532,-21274343123,-233,3451,18212,95,-2002,-8758,1.23,0,Thu
2016-05-20,12.1,239.04,1102721,-1.28E+11,-370,4668,26652,1263,4009,-23113,0.96,13,Fri
2016-05-23,12.46,238.74,1164491,4187751458,1380,2875,9084,-1284,-4458,-2918,1.02,12,Mon
2016-05-24,12.8,239.85,1200597,-58597222816,-710,4173,11496,-1104,7091,-13209,0.96,11,Tue
2016-05-25,11.91,237.65,1253206,1.25E+11,3975,7471,6201,-1571,-19115,14559,1.04,10,Wed
2016-05-26,11.71,240.91,1296706,6753423270,-1048,6213,1261,-212,615,-408,1.11,9,Thu
2016-05-27,11.55,240.58,1305623,1.49E+11,499,-1135,4293,177,2801,4544,1.04,8,Fri
2016-05-30,11.92,241.85,1338885,1.22E+11,2676,1763,7066,-819,5707,-8198,0.98,7,Mon
2016-05-31,11.81,241.73,1370693,-1.31E+11,1136,-1445,-4533,60,-4869,11377,0.81,6,Tue
2016-06-01,11.67,243.63,1416898,2.43E+11,2401,3556,-2116,-2056,-226,16108,1.09,5,Wed
2016-06-02,11.6,243.58,1469928,3.87E+11,2485,-2219,4017,-1969,232,1741,1.06,4,Thu
2016-06-03,11.81,244.18,1507580,-1.27E+11,1684,-3083,7340,-675,6780,-6453,1.16,3,Fri
2016-06-07,12.3,244.39,1529633,2.61E+11,5320,-2605,6651,-1591,-2798,13254,1.05,2,Tue
2016-06-08,12.19,247.85,1580454,3.1E+11,3284,-6050,22345,163,3598,-10126,0.92,1,Wed
2016-06-09,12.08,250.04,1643237,4.14E+11,1228,11862,46570,1840,11621,-17247,0.92,0,Thu
2016-06-10,11.87,250.19,735011,-28341341991,2346,4133,21427,1251,-2742,-19530,1.03,19,Fri
2016-06-13,15.08,248.96,848224,-1.47E+11,-1520,5803,14586,1993,8921,-18464,1.49,18,Mon
2016-06-14,16.1,244.05,966223,-1.05E+11,-1661,7576,10022,505,-4144,-13446,1.48,17,Tue
2016-06-15,16.21,243.35,1029461,-21116697935,-1445,7749,1928,645,2044,947,1.1,16,Wed
2016-06-16,17.44,243.3,1080911,42270591470,-5652,6400,-5019,1738,9248,4633,1.11,15,Thu
2016-06-17,17.73,241.61,1122142,-98091687349,-2041,4120,-1731,1366,-12292,-2081,1.11,14,Fri
2016-06-20,16.4,241.63,1160291,20696543716,1002,-9115,6946,-1322,-4598,-7665,0.81,13,Mon
2016-06-21,16.1,245.17,1194795,-1.1E+11,-1061,-4204,835,-921,4241,-3787,0.87,12,Tue
2016-06-22,16.71,245.34,1219145,29979618218,1886,-658,1391,-677,131,583,0.77,11,Wed
2016-06-23,18.17,246.75,1242094,29063694317,1395,-6066,-388,-204,6696,-3758,0.94,10,Thu
2016-06-24,22.53,246.31,1277693,-1.5E+11,-5326,14781,304,-3228,-2097,-906,0.96,9,Fri
2016-06-27,19.47,239.21,1293744,-2.37E+11,-2603,-2589,2455,2239,2036,5052,1.26,8,Mon
2016-06-28,17.39,239.28,1336787,-3.68E+11,-1801,5582,24343,-1102,-8174,-15359,0.99,7,Tue
2016-06-29,14.67,240.08,1395358,58343278802,4055,4388,8077,-1148,2959,5257,1.09,6,Wed
2016-06-30,13.9,242.32,1433011,4.03E+11,4347,1760,21333,-2959,-4578,-12065,1.19,5,Thu
2016-07-01,12.91,244.14,1459362,2.53E+11,5039,7398,7459,-797,1588,15958,0.96,4,Fri
2016-07-04,12.38,246.52,1507549,1.79E+11,-510,3430,14527,-615,4188,-1761,1.29,3,Mon
2016-07-05,12.8,247.62,1549225,12858176896,-317,234,4477,192,8781,-4658,0.97,2,Tue
2016-07-06,14.68,246.91,1567477,-4.3E+11,-12951,2925,3271,4729,27592,-22432,1.2,1,Wed
2016-07-07,13.85,241.86,1597957,1.69E+11,4798,1390,12427,-1061,-14248,12500,0.96,0,Thu
2016-07-08,14.74,244.6,1648897,41342096396,-790,7723,3432,-110,13786,6589,1.02,24,Fri
2016-07-11,14.08,243.43,1697704,2.68E+11,5262,-5673,10156,160,-4699,11308,0.99,23,Mon
2016-07-12,14.33,246.99,1724591,1.93E+11,5213,4547,3157,-3031,5678,-850,0.94,22,Tue
2016-07-13,14.41,247.14,1757300,5.81E+11,6490,1146,8096,-185,-1781,5127,0.99,21,Wed
2016-07-14,13.95,249.25,1806671,3.68E+11,-122,-3315,23750,259,18355,1138,0.92,20,Thu
2016-07-15,13.35,249.8,701545,4.91E+11,4958,5189,35637,-1201,-1992,-29770,1.04,19,Fri
2016-07-18,13.43,251.02,866602,2.32E+11,885,776,8532,-158,1099,-5049,1.09,18,Mon
2016-07-19,13.49,251.52,919257,3.15E+11,331,584,3522,-627,3518,-4293,1.06,17,Tue
2016-07-20,13.04,250.97,962609,1.79E+11,-251,-1640,12372,1282,6296,-18573,0.91,16,Wed
2016-07-21,12.84,250.66,1021857,43998480402,228,-2446,14991,-159,2196,-12846,0.85,15,Thu
2016-07-22,12.85,250.44,1067400,72131096224,3704,-853,106,-2529,-70,-1112,0.86,14,Fri
2016-07-25,13.02,250.04,1093721,1.93E+11,-2372,-796,4926,1511,6626,61,0.94,13,Mon
2016-07-26,12.64,250.65,1135771,1.94E+11,6497,3428,10442,-3874,-2845,4313,0.97,12,Tue
2016-07-27,12.88,252.72,1166691,2.44E+11,-1443,-1380,13098,2137,7785,-9914,1.03,11,Wed
2016-07-28,12.68,252.73,1221900,1.97E+11,-5330,3832,12434,3321,8854,-2963,1.32,10,Thu
2016-07-29,12.6,251.86,1257839,2.13E+11,3111,5509,15188,-1218,-1614,-8029,0.97,9,Fri
2016-08-01,12.59,251.48,1293857,3.08E+11,1948,-166,9883,-572,2923,11066,0.99,8,Mon
2016-08-02,12.58,253.81,1334564,51596406083,-6514,-282,8694,4088,11704,-18530,0.95,7,Tue
2016-08-03,13.14,251.93,1354916,-86605126820,-2392,1446,4814,1649,24441,-4910,0.82,6,Wed
2016-08-04,12.72,248.65,1394242,38404479287,1331,1876,8366,-1267,3747,5880,0.84,5,Thu
2016-08-05,12.56,249.24,1422838,2.5E+11,5569,2814,-395,-3667,-9945,18056,1,4,Fri
2016-08-08,12.24,252.36,1460460,81010649463,2267,-6366,2648,-1428,6259,3000,1.08,3,Mon
2016-08-09,11.47,254.11,1501795,2.09E+11,6006,3586,147,-1893,-11096,6525,0.94,2,Tue
2016-08-10,11.68,255.85,1543790,3.08E+11,1684,-3578,41327,2040,12001,-31993,1,1,Wed
2016-08-11,11.38,255.43,1631097,-17670258303,-966,3596,17873,285,12398,-9886,1.07,0,Thu
2016-08-12,11.2,256.18,747393,60489156332,909,1591,23927,1793,70,-18382,0.96,18,Fri
2016-08-16,11.9,256.17,868495,34695690808,1129,5982,16521,-46,-7483,-13023,0.92,17,Tue
2016-08-17,11.82,256.15,929744,14286482862,-460,-1077,8435,85,5818,-6451,0.92,16,Wed
2016-08-18,11.64,256.04,980313,1.9E+11,2597,8924,15065,-1550,-6276,-7504,0.85,15,Thu
2016-08-19,11.73,258.11,1047771,2.2E+11,675,1393,20070,286,2465,-12497,1.06,14,Fri
2016-08-22,12.35,258.69,1093378,-11858686715,919,2983,12713,-484,7184,-9267,1.11,13,Mon
2016-08-23,11.87,257.27,1142945,45930292070,2355,3165,3871,-1216,497,2631,1.2,12,Tue
2016-08-24,12.03,258.42,1186382,-41450022527,-3132,3718,7559,966,6477,-11657,0.93,11,Wed
2016-08-25,11.92,257.3,1227280,-3.19E+11,2470,6223,9497,-1034,-346,-1614,0.94,10,Thu
2016-08-26,12.01,257.26,1262119,-1.3E+11,-1851,1259,8791,1993,11101,-4474,0.9,9,Fri
2016-08-29,11.98,256.23,1293194,84087938233,1488,8534,-735,-512,97,2923,0.77,8,Mon
2016-08-30,11.49,256.49,1347043,52385428374,-658,1031,4996,899,1581,3656,0.94,7,Tue
2016-08-31,11.56,257.49,1380073,21541813616,-3519,-6753,5816,2174,12628,-9783,1,6,Wed
2016-09-01,11.65,256.87,1383519,-1.39E+11,-2726,113,17564,462,5683,-137,0.89,5,Thu
2016-09-02,11.75,256.03,1419538,2.18E+11,1181,-2422,-1383,-279,3830,9196,1.06,4,Fri
2016-09-05,11.44,256.5,1445411,2.72E+11,4174,-2655,2842,-2802,-3449,17207,1.06,3,Mon
2016-09-06,10.84,259.64,1487159,2.7E+11,-549,-3821,5090,537,2619,4639,1.09,2,Tue
2016-09-07,11.08,260.93,1531861,83922137846,-1689,3835,14482,1745,-1849,-11602,0.99,1,Wed
2016-09-08,11.13,260.31,1576458,1.82E+11,-789,-1101,52757,678,11810,-45227,1,0,Thu
2016-09-09,11.56,260.86,751656,-50519725794,-6296,2695,28132,2860,-1081,-20546,1.42,20,Fri
2016-09-12,16.47,257.31,871151,-2.19E+11,-2131,5089,-7070,1466,1259,58,1.64,19,Mon
2016-09-13,15.71,250.53,973073,2.47E+11,-4211,2308,1872,2012,-99,-3487,1.37,18,Tue
2016-09-19,14.01,251.77,1034577,47031679989,2539,5456,18494,-2871,-90,-10253,1.27,17,Mon
2016-09-20,13.96,253.93,1110255,98354462522,-4112,-422,13814,385,1515,-4393,1.19,16,Tue
2016-09-21,14.04,255.09,1165605,88222624544,-90,3007,4240,-847,-2586,-5808,0.92,15,Wed
2016-09-22,12.23,256.52,1204965,1.28E+11,6753,13041,11218,-3293,-5047,1993,1.18,14,Thu
2016-09-23,11.88,258.34,1230538,-42473136353,-500,-510,9365,-1110,5593,-6407,1.06,13,Fri
2016-09-26,12.68,258.37,1264828,-15248948029,-102,1233,11269,1066,2885,-5365,1.31,12,Mon
2016-09-27,12.54,257.48,1314521,25485415460,1766,-3113,2605,-382,2256,667,0.92,11,Tue
2016-09-28,12.79,259.57,1339930,-1.15E+11,1911,-1061,5151,-1184,14362,-3584,0.85,10,Wed
2016-09-29,12.33,258.21,1383203,1.83E+11,5036,24,5549,-1394,-4832,4435,1.19,9,Thu
2016-09-30,14.11,260.35,1403274,-1.58E+11,-474,3288,11854,-473,12373,-20688,1.33,8,Fri
2016-10-04,13.88,257.49,1413134,1.81E+11,-2164,-3347,11557,1813,7204,6821,1.43,7,Tue
2016-10-05,13.94,259.18,1462819,-2168540684,1169,3723,2585,-885,-183,6373,0.99,6,Wed
2016-10-06,13.83,258.99,1491541,91623980781,752,-2021,5467,-229,-2109,9278,0.99,5,Thu
2016-10-07,14.24,261.13,1529175,37256490248,24,5089,7703,-773,7702,-3012,1.24,4,Fri
2016-10-10,14.47,260.06,1565514,-39305145845,353,-4018,5971,365,11594,-2513,0.99,3,Mon
2016-10-11,15.46,260.31,1598208,-3.36E+11,-12472,-192,12530,6408,24180,-14066,1,2,Tue
2016-10-12,14.75,256.15,1633711,-5.52E+11,999,-1537,7187,-68,11387,3077,0.92,1,Wed
2016-10-13,15.19,256.2,1685861,1.92E+11,-2040,-402,6438,-297,30152,-9901,1.02,0,Thu
2016-10-14,14.11,253.93,788333,32346605128,1033,2836,4136,-86,-4163,-6191,1.03,19,Fri
2016-10-17,14.55,255.09,904995,2.91E+11,2250,5831,14826,-946,-4390,-7023,1.07,18,Mon
2016-10-18,13.92,256.19,987539,1.9E+11,2252,2244,18724,-1675,-524,-13967,1.34,17,Tue
2016-10-19,13.65,257.98,1044741,2.3E+11,1299,304,3708,158,-2954,-3757,1.17,16,Wed
2016-10-20,13.35,258.21,1074173,1.09E+11,384,-2176,27230,-356,8244,-25300,1.27,15,Thu
2016-10-21,13.18,258.41,1127186,45892570476,-1769,-1460,15943,258,6970,-6482,1.09,14,Fri
2016-10-24,12.8,257.26,1160617,96958195527,2870,3400,11226,-216,-2135,-1473,1.18,13,Mon
2016-10-25,12.62,259.48,1203278,-61359604625,-1967,-599,8838,443,7009,-7162,1.16,12,Tue
2016-10-26,13.39,258.57,1229004,-82816156946,-13600,2519,11884,4834,19909,-12895,1.06,11,Wed
2016-10-27,13.08,255.52,1281296,28916912872,3253,12712,21644,-1224,-16040,-5342,1.02,10,Thu
2016-10-28,13.23,256.66,1313630,-33438630249,2553,-932,20869,-2434,766,-12603,1.42,9,Fri
2016-10-31,14.61,256.53,1361632,10083196319,1306,-3900,6672,491,8695,-14403,1.3,8,Mon
2016-11-01,14.79,255.93,1386890,14020937632,-4538,4036,12540,821,4251,-7279,1.23,7,Tue
2016-11-02,17.25,255.99,1425932,-21976451845,-10254,-1772,14884,4063,23040,-19135,1.28,6,Wed
2016-11-03,16.94,252.83,1479521,-2.06E+11,-6618,12137,19036,-1379,-2040,-4486,1.36,5,Thu
2016-11-04,18.41,252.9,1532294,-1.92E+11,-1592,-5074,-3291,485,10054,-13205,1.78,4,Fri
2016-11-07,17.7,252.57,1566579,-2.18E+11,-813,4655,8689,367,2669,6656,1.27,3,Mon
2016-11-08,16.52,254.6,1587258,-55526235244,954,-167,3066,-1475,1045,-5314,1.01,2,Tue
2016-11-09,19.26,255.26,1627273,-2.14E+11,-6111,10900,-1442,-199,18967,208,1.15,1,Wed
2016-11-10,14.23,249.67,1641743,47931139221,3241,-7898,20463,-1397,417,35276,1.01,0,Thu
2016-11-11,15.04,255.31,769227,-4.5E+11,-5500,-1068,23426,2726,-1201,-29766,1.49,19,Fri
2016-11-14,16.74,251.99,911233,-3.35E+11,-1973,3537,16699,553,1743,-9937,1.49,18,Mon
2016-11-15,16.23,250.01,985959,-2.06E+11,-74,3237,10466,420,-281,-12830,1.19,17,Tue
2016-11-16,14.93,249.2,1027704,-8012438011,-1345,-1091,39288,1098,1788,-38938,1.2,16,Wed
2016-11-17,14.08,250.32,1099873,61754618349,486,6648,12646,-1545,6383,-9465,1.08,15,Thu
2016-11-18,13.71,250.46,1151264,61476262895,317,3662,17222,905,-65,-7035,1.14,14,Fri
2016-11-21,13.86,250.21,1200120,68302598800,336,2996,7186,-50,9352,-6622,1.1,13,Mon
2016-11-22,12.85,249.51,1221923,3.45E+11,5422,3048,3087,-2589,-2887,8286,1.1,12,Tue
2016-11-23,12.25,252.37,1243682,1.65E+11,4751,5839,49,-1933,-1547,7360,1.07,11,Wed
2016-11-24,12.42,253.66,1285701,-1.41E+11,-2873,3229,8922,2674,9255,-11076,1.05,10,Thu
2016-11-25,12.51,252.03,1302485,19872247629,652,-666,5414,23,6321,-2531,0.95,9,Fri
2016-11-28,12.78,252.26,1316315,2.09E+11,3435,2286,18312,-2182,2417,-8459,1.07,8,Mon
2016-11-29,12.96,252.96,1365364,4.51E+11,-888,-843,-2037,742,-279,-206,0.99,7,Tue
2016-11-30,12.8,252.91,1395085,2.74E+11,4034,10045,-1240,-2308,-5187,5777,1.03,6,Wed
2016-12-01,12.94,254.26,1434302,30872384207,-733,327,10950,1663,3120,213,0.96,5,Thu
2016-12-02,13.49,254.48,1462165,-879488619,-4764,2641,13251,2025,14946,-15564,1.1,4,Fri
2016-12-05,13.16,252.88,1488045,-4532225269,1087,-103,6439,-725,3318,11257,1.03,3,Mon
2016-12-06,12.29,252.14,1509804,1.18E+11,11578,99,4737,-5413,-18,21089,1.24,2,Tue
2016-12-07,11.68,255.63,1536762,78271459914,1227,406,944,615,-1475,9036,1.49,1,Wed
2016-12-08,11.68,256.34,1583863,28397640314,8221,-18845,2559,-1981,-18812,30147,0.98,0,Thu
2016-12-09,11.84,262,582499,57086907284,2218,-6902,1628,401,5033,-4365,1,23,Fri
2016-12-12,11.85,260.91,667809,84836198687,-23,3893,9168,743,-1741,-5991,0.94,22,Mon
2016-12-13,11.39,260.72,732100,1.12E+11,3549,-540,10450,-1058,3279,-8544,1.11,21,Tue
2016-12-14,11.31,261.63,791669,1.76E+11,18,2779,5553,1524,-3636,-4564,1.01,20,Wed
2016-12-15,11.04,262,845062,-3334746181,783,-822,24092,-700,5788,-17447,1.02,19,Thu
2016-12-16,10.92,261.45,900281,67679505300,3129,1493,17171,-2108,-310,-9537,0.94,18,Fri
2016-12-19,11.28,262.56,949250,5009095508,3565,-1508,13767,-2128,-695,-9293,0.98,17,Mon
2016-12-20,11.03,261.93,976762,60614367808,934,686,9720,93,1763,-3109,1.04,16,Tue
2016-12-21,11.08,262.59,1011099,78212337826,406,2942,8236,411,-1992,-6514,0.99,15,Wed
2016-12-22,11.09,262.1,1037619,-50042146781,788,800,7730,-417,1479,-3604,1.04,14,Thu
2016-12-23,11.09,261.97,1054074,-1E+11,385,3450,3976,1166,-1191,-3253,1.07,13,Fri
2016-12-26,11.37,261.61,1074770,-31249253761,1119,-846,6838,-408,417,-4885,0.92,12,Mon
2016-12-27,11.5,261.9,1084181,93442409528,1729,-1483,-1551,-279,2606,1042,0.87,11,Tue
2016-12-28,11.22,262.49,1092769,1.27E+11,1569,3711,3561,-1300,1135,204,1,10,Wed
2016-12-29,11.51,259.7,1118266,1.29E+11,1829,5279,2162,-1594,603,-4565,1.23,9,Thu
